HOSTNAME,SOURCE_SITE,SOURCE_DEVICE_TYPE,SOURCE_REGION,SOURCE_INTERFACE_ID,SLOT,TYPE,SOURCE_BUNDLE_INTERFACE,SOURCE_IPV4_ADDRESS,SOURCE_IPV6_ADDRESS,SEGMENT,TARGET_SITE,TARGET_DEVICE_TYPE,TARGET_HOSTNAME,TARGET_REGION,TARGET_INTERFACE_ID,,TARGET_BUNDLE_INTERFACE,TARGET_IPV4_ADDRESS,TARGET_IPV6_ADDRESS,ISIS_AREA,CHANGE ISIS,IS_BACK_TO_BACK_LINK,VIA_LOT_1,IS_VIA_ACI,IS_IOSXRV,IS_INFRA,IS_INTERCONNECT,ER4L,REMARKS,,,,,,,,
TNWS0056CICN002,PLDT Tanauan,DN-2,SL,0/0/0/2,,,Bundle-Ether101,10.205.227.137/30,2405:B800:1:2000::1C4/127,,PLDT Batangas,PE-1,BATS0002CIBE001,SL,0/7/0/6,,Bundle-Ether112,10.205.227.138/30,2405:B800:1:2000::1C5/127,1702,,,YES,,,YES,,,NCS1K,PHASE 1,,,,,,,
TNWS0056CICN002,PLDT Tanauan,DN-2,SL,0/0/0/35,,,Bundle-Ether10,10.205.228.2/30,2405:B800:1:2000::201/127,,PLDT TANAUAN,DN-1,TNWS0056CICN001,SL,0/0/0/35,,Bundle-Ether10,10.205.228.1/30,2405:B800:1:2000::200/127,1702,,YES,,,,YES,,,,PHASE 1,,,,,,,
TNWS0056CICN002,PLDT Tanauan,DN-2,SL,0/1/0/2,,,Bundle-Ether102,10.205.227.141/30,2405:B800:1:2000::1C6/127,,PLDT Batangas,PE-2,BATS0002CIBE002,SL,0/7/0/6,,Bundle-Ether112,10.205.227.142/30,2405:B800:1:2000::1C7/127,1702,,,YES,,,YES,,,NCS1K,PHASE 1,,,,,,,
MTP00H22CICU001,PLDT Alabang,AN-1,GMM,0/0/2/0,,,Bundle-Ether251,10.205.228.193/30,2405:B800:1:2000::260/127,,PLDT Alabang,PE-1,MTP00H22CIBE001,GMM,0/0/0/2,,Bundle-Ether251,10.205.228.194/30,2405:B800:1:2000::261/127,1005,,,,,,YES,,NO,,PHASE 1,,,,,,,
MTP00H22CICU001,PLDT Alabang,AN-1,GMM,0/1/2/0,,,Bundle-Ether252,10.205.228.197/30,2405:B800:1:2000::262/127,,PLDT Alabang,PE-2,MTP00H22CIBE002,GMM,0/0/0/2,,Bundle-Ether251,10.205.228.198/30,2405:B800:1:2000::263/127,1005,,,,,,YES,,NO,,PHASE 1,,,,,,,
LPN00358CICU001,PLDT Pamplona,AN-1,GMM,0/0/2/0,,,Bundle-Ether251,10.205.228.201/30,2405:B800:1:2000::264/127,,PLDT Alabang,PE-1,MTP00H22CIBE001,GMM,0/7/0/13,,Bundle-Ether252,10.205.228.202/30,2405:B800:1:2000::265/127,1005,,,,,,YES,,NO,,PHASE 1,,,,,,,
LPN00358CICU001,PLDT Pamplona,AN-1,GMM,0/1/2/0,,,Bundle-Ether252,10.205.228.205/30,2405:B800:1:2000::266/127,,PLDT Alabang,PE-2,MTP00H22CIBE002,GMM,0/7/0/13,,Bundle-Ether252,10.205.228.206/30,2405:B800:1:2000::267/127,1005,,,,,,YES,,YES,,PHASE 1,,,,,,,
PRQG0049CICU001,PLDT North Paranaque,AN-1,GMM,0/0/2/0,,,Bundle-Ether251,10.205.228.209/30,2405:B800:1:2000::268/127,,PLDT North Paranaque,PE-1,PRQG0049CIBE001,GMM,0/0/0/2,,Bundle-Ether251,10.205.228.210/30,2405:B800:1:2000::269/127,1006,,,,,,YES,,NO,,PHASE 1,,,,,,,
PRQG0049CICU001,PLDT North Paranaque,AN-1,GMM,0/1/2/0,,,Bundle-Ether252,10.205.228.213/30,2405:B800:1:2000::26A/127,,PLDT North Paranaque,PE-2,PRQG0049CIBE002,GMM,0/0/0/2,,Bundle-Ether251,10.205.228.214/30,2405:B800:1:2000::26B/127,1006,,,,,,YES,,NO,,PHASE 1,,,,,,,
PRQG0049CICU001,PLDT North Paranaque,AN-1,GMM,0/0/2/1,,,,,,,NPQFEOL002 - L3 LINK,OLT,,,,,,,,,,,,,,,YES,NO,,PHASE 1,,,,,,,
PRQG0049CICU001,PLDT North Paranaque,AN-1,GMM,0/1/2/1,,,,,,,NPQFEOL002 - L3 LINK,OLT,,,,,,,,,,,,,,,YES,NO,,PHASE 1,,,,,,,
BLAPXBLACICU001,PLDT Balanga,AN-1,NL,0/0/2/0,,,Bundle-Ether255,10.205.231.73/30,2405:B800:1:2000::3A4/127,,PLDT Subic,PE-1,SUB00527CIBE001,NL,0/0/0/3,,Bundle-Ether255,10.205.231.74/30,2405:B800:1:2000::3A5/127,1303,,,,,,YES,,,,PHASE 1,,,,,,,
BLAPXBLACICU001,PLDT Balanga,AN-1,NL,0/1/2/0,,,Bundle-Ether256,10.205.231.77/30,2405:B800:1:2000::3A6/127,,PLDT Subic,PE-2,SUB00527CIBE002,NL,0/0/0/3,,Bundle-Ether255,10.205.231.78/30,2405:B800:1:2000::3A7/127,1303,,,,,,YES,,,,PHASE 1,,,,,,,
MRVPXBPZCICU001,PLDT Bepza,AN-1,NL,0/0/2/3,,,Bundle-Ether501,10.205.231.81/30,2405:B800:1:2000::3A8/127,,PLDT Balanga,AN-1,BLAPXBLACICU001,NL,0/0/2/3,,Bundle-Ether501,10.205.231.82/30,2405:B800:1:2000::3A9/127,1303,,,,,,YES,,,AN_TO_AN,PHASE 1,,,,,,,
MRVPXBPZCICU001,PLDT Bepza,AN-1,NL,0/1/2/3,,,Bundle-Ether501,10.205.231.81/30,2405:B800:1:2000::3A8/127,,PLDT Balanga,AN-1,BLAPXBLACICU001,NL,0/1/2/3,,Bundle-Ether501,10.205.231.82/30,2405:B800:1:2000::3A9/127,1303,,,,,,YES,,,DO NOT USE IP ADDRESS,PHASE 1,,,,,,,
BCN00550CICU001,PLDT Bulacan,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.230.193/30,2405:B800:1:2000::360/127,,PLDT Malolos,PE-1,MLLN3874CIBE001,NL,0/0/0/12,,Bundle-Ether251,10.205.230.194/30,2405:B800:1:2000::361/127,1304,,,,,,YES,,YES,,PHASE 1,,,,,,,
BCN00550CICU001,PLDT Bulacan,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.230.197/30,2405:B800:1:2000::362/127,,PLDT Malolos,PE-2,MLLN3874CIBE002,NL,0/0/0/12,,Bundle-Ether251,10.205.230.198/30,2405:B800:1:2000::363/127,1304,,,,,,YES,,YES,,PHASE 1,,,,,,,
CABN5695CICU001,PLDT cabanatuan,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.230.201/30,2405:B800:1:2000::364/127,,PLDT Cabanatuan,PE-1,CAB06118CIBE001,NL,0/0/0/3,,Bundle-Ether251,10.205.230.202/30,2405:B800:1:2000::365/127,1309,,,,,,YES,,,,PHASE 1,,,,,,,
CABN5695CICU001,PLDT cabanatuan,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.230.205/30,2405:B800:1:2000::366/127,,PLDT Cabanatuan,PE-2,CAB06118CIBE002,NL,0/0/0/3,,Bundle-Ether251,10.205.230.206/30,2405:B800:1:2000::367/127,1309,,,,,,YES,,,,PHASE 1,,,,,,,
CKL00Y84CICU001,PLDT Clark,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.230.209/30,2405:B800:1:2000::368/127,,PLDT Clark,PE-1,CKLN8004CIBE001,NL,0/0/0/2,,Bundle-Ether251,10.205.230.210/30,2405:B800:1:2000::369/127,1302,,,,,,YES,,NO,,PHASE 1,,,,,,,
CKL00Y84CICU001,PLDT Clark,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.230.213/30,2405:B800:1:2000::36A/127,,PLDT Clark,PE-2,CKLN8004CIBE002,NL,0/0/0/2,,Bundle-Ether251,10.205.230.214/30,2405:B800:1:2000::36B/127,1302,,,,,,YES,,NO,,PHASE 1,,,,,,,
CUR00C80CICU001,SMART C80 Currimao,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.230.217/30,2405:B800:1:2000::36C/127,,PLDT Laoag,PE-1,LAGN3816CIBE001,NL,0/0/0/12,,Bundle-Ether251,10.205.230.218/30,2405:B800:1:2000::36D/127,1305,,,,,,YES,,YES,,PHASE 1,,,,,,,
CUR00C80CICU001,SMART C80 Currimao,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.230.221/30,2405:B800:1:2000::36E/127,,PLDT Laoag,PE-2,LAGN3816CIBE002,NL,0/0/0/12,,Bundle-Ether251,10.205.230.222/30,2405:B800:1:2000::36F/127,1305,,,,,,YES,,YES,,PHASE 1,,,,,,,
MCT03903CICU001,PLDT Mabalacat,AN-1,NL,0/0/2/0,,,Bundle-Ether501,10.205.231.89/30,2405:B800:1:2000::3AC/127,,PLDT MABALACAT,DN-1,MCT03903CICN001,NL,0/0/0/3,,Bundle-Ether501,10.205.231.90/30,2405:B800:1:2000::3AD/127,1306,,,,,,YES,,,,PHASE 1,,,,,,,
MCT03903CICU001,PLDT Mabalacat,AN-1,NL,0/1/2/0,,,Bundle-Ether502,10.205.231.93/30,2405:B800:1:2000::3AE/127,,PLDT MABALACAT,DN-2,MCT03903CICN002,NL,0/0/0/3,,Bundle-Ether501,10.205.231.94/30,2405:B800:1:2000::3AF/127,1306,,,,,,YES,,,,PHASE 1,,,,,,,
GGTN3596CICU001,PLDT Guiguinto,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.230.225/30,2405:B800:1:2000::370/127,,PLDT Malolos,PE-1,MLLN3874CIBE001,NL,0/7/0/2,,Bundle-Ether252,10.205.230.226/30,2405:B800:1:2000::371/127,1304,,,,,,YES,,NO,,PHASE 1,,,,,,,
GGTN3596CICU001,PLDT Guiguinto,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.230.229/30,2405:B800:1:2000::372/127,,PLDT Malolos,PE-2,MLLN3874CIBE002,NL,0/7/0/12,,Bundle-Ether252,10.205.230.230/30,2405:B800:1:2000::373/127,1304,,,,,,YES,,NO,,PHASE 1,,,,,,,
IBAN0083CICU001,Smart 535 Iba,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.230.233/30,2405:B800:1:2000::374/127,,PLDT Subic,PE-1,SUB00527CIBE001,NL,0/0/0/4,,Bundle-Ether251,10.205.230.234/30,2405:B800:1:2000::375/127,1303,,,YES,,,YES,,,NCS1K,PHASE 1,,,,,,,
IBAN0083CICU001,Smart 535 Iba,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.230.237/30,2405:B800:1:2000::376/127,,PLDT Subic,PE-2,SUB00527CIBE002,NL,0/0/0/4,,Bundle-Ether251,10.205.230.238/30,2405:B800:1:2000::377/127,1303,,,YES,,,YES,,,NCS1K,PHASE 1,,,,,,,
LAL00N91CICU001,SMART N91 Lal-lo,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.230.241/30,2405:B800:1:2000::378/127,,SMART O74 Ballesteros,PE-1,BLL00O74CIBE001,NL,0/0/0/2,,Bundle-Ether251,10.205.230.242/30,2405:B800:1:2000::379/127,1316,,,YES,,,YES,,NO,NCS 1K (NCS1K allocated on LAL-LO but none in SMART O74 BALLESTEROS),PHASE 1,,,,,,,
LAL00N91CICU001,SMART N91 Lal-lo,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.230.245/30,2405:B800:1:2000::37A/127,,SMART O74 Ballesteros,PE-2,BLL00O74CIBE002,NL,0/0/0/2,,Bundle-Ether251,10.205.230.246/30,2405:B800:1:2000::37B/127,1316,,,YES,,,YES,,NO,NCS 1K (NCS1K allocated on LAL-LO but none in SMART O74 BALLESTEROS),PHASE 1,,,,,,,
LAGN0000CICU001,PLDT Laoag,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.230.249/30,2405:B800:1:2000::37C/127,,PLDT Laoag,PE-1,LAGN3816CIBE001,NL,0/7/0/1,,Bundle-Ether252,10.205.230.250/30,2405:B800:1:2000::37D/127,1305,,,,,,YES,,NO,,PHASE 1,,,,,,,
LAGN0000CICU001,PLDT Laoag,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.230.253/30,2405:B800:1:2000::37E/127,,PLDT Laoag,PE-2,LAGN3816CIBE002,NL,0/7/0/1,,Bundle-Ether252,10.205.230.254/30,2405:B800:1:2000::37F/127,1305,,,,,,YES,,NO,,PHASE 1,,,,,,,
MLLN0037CICU001,PLDT Malolos,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.231.1/30,2405:B800:1:2000::380/127,,PLDT Malolos,PE-1,MLLN3874CIBE001,NL,0/0/0/4,,Bundle-Ether253,10.205.231.2/30,2405:B800:1:2000::381/127,1304,,,,,,YES,,NO,,PHASE 1,,,,,,,
MLLN0037CICU001,PLDT Malolos,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.231.5/30,2405:B800:1:2000::382/127,,PLDT Malolos,PE-2,MLLN3874CIBE002,NL,0/0/0/4,,Bundle-Ether253,10.205.231.6/30,2405:B800:1:2000::383/127,1304,,,,,,YES,,NO,,PHASE 1,,,,,,,
OLGPXOLGCICU001,PLDT Olongapo,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.231.9/30,2405:B800:1:2000::384/127,,PLDT Subic,PE-1,SUB00527CIBE001,NL,0/7/0/3,,Bundle-Ether252,10.205.231.10/30,2405:B800:1:2000::385/127,1303,,,,,,YES,,,,PHASE 1,,,,,,,
OLGPXOLGCICU001,PLDT Olongapo,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.231.13/30,2405:B800:1:2000::386/127,,PLDT Subic,PE-2,SUB00527CIBE002,NL,0/7/0/3,,Bundle-Ether252,10.205.231.14/30,2405:B800:1:2000::387/127,1303,,,,,,YES,,,,PHASE 1,,,,,,,
SJB00U46CICU001,Smart 516 San Jose Del Monte,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.231.17/30,2405:B800:1:2000::388/127,,SMART 554 PLARIDEL,PE-1,PLA00554CIBE001,NL,0/0/0/2,,Bundle-Ether251,10.205.231.18/30,2405:B800:1:2000::389/127,1310,,,YES,,,YES,,NO,NCS1K,PHASE 1,,,,,,,
SJB00U46CICU001,Smart 516 San Jose Del Monte,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.231.21/30,2405:B800:1:2000::38A/127,,SMART 554 PLARIDEL,PE-2,PLA00554CIBE002,NL,0/0/0/2,,Bundle-Ether251,10.205.231.22/30,2405:B800:1:2000::38B/127,1310,,,YES,,,YES,,NO,NCS1K,PHASE 1,,,,,,,
SMZN3839CICU001,PLDT San Marcelino,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.231.25/30,2405:B800:1:2000::38C/127,,PLDT Subic,PE-1,SUB00527CIBE001,NL,0/0/0/5,,Bundle-Ether253,10.205.231.26/30,2405:B800:1:2000::38D/127,1303,,,,,,YES,,NO,,PHASE 1,,,,,,,
SMZN3839CICU001,PLDT San Marcelino,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.231.29/30,2405:B800:1:2000::38E/127,,PLDT Subic,PE-2,SUB00527CIBE002,NL,0/0/0/5,,Bundle-Ether253,10.205.231.30/30,2405:B800:1:2000::38F/127,1303,,,,,,YES,,NO,,PHASE 1,,,,,,,
SFU05156CICU001,PLDT SFU,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.231.33/30,2405:B800:1:2000::390/127,,PLDT SFU,PE-1,SFUN3814CIBE001,NL,0/0/0/2,,Bundle-Ether251,10.205.231.34/30,2405:B800:1:2000::391/127,1301,,,,,,YES,,NO,,PHASE 1,,,,,,,
SFU05156CICU001,PLDT SFU,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.231.37/30,2405:B800:1:2000::392/127,,PLDT SFU,PE-2,SFUN3814CIBE002,NL,0/0/0/2,,Bundle-Ether251,10.205.231.38/30,2405:B800:1:2000::393/127,1301,,,,,,YES,,NO,,PHASE 1,,,,,,,
SUB00527CICU001,PLDT Subic,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.231.41/30,2405:B800:1:2000::394/127,,PLDT Subic,PE-1,SUB00527CIBE001,NL,0/7/0/4,,Bundle-Ether254,10.205.231.42/30,2405:B800:1:2000::395/127,1303,,,,,,YES,,,,PHASE 1,,,,,,,
SUB00527CICU001,PLDT Subic,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.231.45/30,2405:B800:1:2000::396/127,,PLDT Subic,PE-2,SUB00527CIBE002,NL,0/7/0/4,,Bundle-Ether254,10.205.231.46/30,2405:B800:1:2000::397/127,1303,,,,,,YES,,,,PHASE 1,,,,,,,
TRC00587CICU001,PLDT Tarlac,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.231.49/30,2405:B800:1:2000::398/127,,PLDT Tarlac,PE-1,TRCN3821CIBE001,NL,0/0/0/3,,Bundle-Ether251,10.205.231.50/30,2405:B800:1:2000::399/127,1307,,,,,,YES,,,,PHASE 1,,,,,,,
TRC00587CICU001,PLDT Tarlac,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.231.53/30,2405:B800:1:2000::39A/127,,PLDT Tarlac,PE-2,TRCN3821CIBE002,NL,0/0/0/3,,Bundle-Ether251,10.205.231.54/30,2405:B800:1:2000::39B/127,1307,,,,,,YES,,,,PHASE 1,,,,,,,
TUG00N31CICU001,PLDT Tuguegarao,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.231.57/30,2405:B800:1:2000::39C/127,,PLDT TUGUEGARAO,PE-1,TUGN8519CIBE001,NL,0/0/0/2,,Bundle-Ether251,10.205.231.58/30,2405:B800:1:2000::39D/127,1313,,,,,,YES,,NO,,PHASE 1,,,,,,,
TUG00N31CICU001,PLDT Tuguegarao,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.231.61/30,2405:B800:1:2000::39E/127,,PLDT TUGUEGARAO,PE-2,TUGN8519CIBE002,NL,0/0/0/2,,Bundle-Ether251,10.205.231.62/30,2405:B800:1:2000::39F/127,1313,,,,,,YES,,NO,,PHASE 1,,,,,,,
URD00C01CICU001,PLDT Urdaneta,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.231.65/30,2405:B800:1:2000::3A0/127,,PLDT Dagupan,PE-1,DGPN3809CIBE001,NL,0/0/0/3,,Bundle-Ether251,10.205.231.66/30,2405:B800:1:2000::3A1/127,1308,,,,,,YES,,,,PHASE 1,,,,,,,
URD00C01CICU001,PLDT Urdaneta,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.231.69/30,2405:B800:1:2000::3A2/127,,PLDT Dagupan,PE-2,DGPN3809CIBE002,NL,0/0/0/3,,Bundle-Ether251,10.205.231.70/30,2405:B800:1:2000::3A3/127,1308,,,,,,YES,,,,PHASE 1,,,,,,,
ATT00T02CICU001,PLDT Alitagtag,AN-1,SL,0/0/2/0,,,Bundle-Ether251,10.205.232.189/30,2405:B800:1:2000::460/127,,PLDT Batangas,PE-1,BATS0002CIBE001,SL,0/0/0/15,,Bundle-Ether251,10.205.232.190/30,2405:B800:1:2000::461/127,1702,,,YES,,,YES,,,NCS1K,PHASE 1,,,,,,,
ATT00T02CICU001,PLDT Alitagtag,AN-1,SL,0/1/2/0,,,Bundle-Ether252,10.205.232.193/30,2405:B800:1:2000::462/127,,PLDT Batangas,PE-2,BATS0002CIBE002,SL,0/0/0/8,,Bundle-Ether251,10.205.232.194/30,2405:B800:1:2000::463/127,1702,,,YES,,,YES,,,NCS1K,PHASE 1,,,,,,,
BATS0002CICU001,PLDT BATANGAS,AN-1,SL,0/0/2/0,,,Bundle-Ether251,10.205.232.197/30,2405:B800:1:2000::464/127,,PLDT Batangas,PE-1,BATS0002CIBE001,SL,0/7/0/7,,Bundle-Ether252,10.205.232.198/30,2405:B800:1:2000::465/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CICU001,PLDT BATANGAS,AN-1,SL,0/1/2/0,,,Bundle-Ether252,10.205.232.201/30,2405:B800:1:2000::466/127,,PLDT Batangas,PE-2,BATS0002CIBE002,SL,0/7/0/7,,Bundle-Ether252,10.205.232.202/30,2405:B800:1:2000::467/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BAB00B13CICU001,PLDT Bauan,AN-1,SL,0/0/2/0,,,Bundle-Ether251,10.205.232.205/30,2405:B800:1:2000::468/127,,PLDT Batangas,PE-1,BATS0002CIBE001,SL,0/0/0/9,,Bundle-Ether253,10.205.232.206/30,2405:B800:1:2000::469/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BAB00B13CICU001,PLDT Bauan,AN-1,SL,0/1/2/0,,,Bundle-Ether252,10.205.232.209/30,2405:B800:1:2000::46A/127,,PLDT Batangas,PE-2,BATS0002CIBE002,SL,0/0/0/15,,Bundle-Ether253,10.205.232.210/30,2405:B800:1:2000::46B/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
KAWS0016CICU001,PLDT Binakayan,AN-1,NL,0/0/2/0,,,Bundle-Ether251,10.205.232.213/30,2405:B800:1:2000::46C/127,,PLDT Binakayan,PE-1,KAWS0016CIBE001,NL,0/0/0/7,,Bundle-Ether251,10.205.232.214/30,2405:B800:1:2000::46D/127,1710,,,,,,YES,,NO,,PHASE 1,,,,,,,
KAWS0016CICU001,PLDT Binakayan,AN-1,NL,0/1/2/0,,,Bundle-Ether252,10.205.232.217/30,2405:B800:1:2000::46E/127,,PLDT Binakayan,PE-2,KAWS0016CIBE002,NL,0/0/0/7,,Bundle-Ether251,10.205.232.218/30,2405:B800:1:2000::46F/127,1710,,,,,,YES,,NO,,PHASE 1,,,,,,,
BNNS0801CICU001,PLDT Binan (digitel),AN-1,SL,0/0/2/0,,,Bundle-Ether251,10.205.232.221/30,2405:B800:1:2000::470/127,,PLDT Calamba,PE-1,CLAS3548CIBE001,SL,0/0/0/15,,Bundle-Ether251,10.205.232.222/30,2405:B800:1:2000::471/127,1315,,,,,,YES,,YES,,PHASE 1,,,,,,,
BNNS0801CICU001,PLDT Binan (digitel),AN-1,SL,0/1/2/0,,,Bundle-Ether252,10.205.232.225/30,2405:B800:1:2000::472/127,,PLDT Calamba,PE-2,CLAS3548CIBE002,SL,0/0/0/15,,Bundle-Ether251,10.205.232.226/30,2405:B800:1:2000::473/127,1315,,,,,,YES,,YES,,PHASE 1,,,,,,,
CLA00633CICU001,PLDT Calamba,AN-1,SL,0/0/2/0,,,Bundle-Ether251,10.205.232.229/30,2405:B800:1:2000::474/127,,PLDT Calamba,PE-1,CLAS3548CIBE001,SL,0/7/0/7,,Bundle-Ether252,10.205.232.230/30,2405:B800:1:2000::475/127,1701,,,,,,YES,,,no distacnce provided hence no SFP type,PHASE 1,,,,,,,
CLA00633CICU001,PLDT Calamba,AN-1,SL,0/1/2/0,,,Bundle-Ether252,10.205.232.233/30,2405:B800:1:2000::476/127,,PLDT Calamba,PE-2,CLAS3548CIBE002,SL,0/7/0/7,,Bundle-Ether252,10.205.232.234/30,2405:B800:1:2000::477/127,1701,,,,,,YES,,,no distacnce provided hence no SFP type,PHASE 1,,,,,,,
RSC00Q98CICU001,PLDT CEPZA,AN-1,SL,0/0/2/0,,,Bundle-Ether251,10.205.232.237/30,2405:B800:1:2000::478/127,,PLDT Binakayan,PE-1,KAWS0016CIBE001,NL,0/7/0/6,,Bundle-Ether252,10.205.232.238/30,2405:B800:1:2000::479/127,1710,,,,,,YES,,NO,,PHASE 1,,,,,,,
RSC00Q98CICU001,PLDT CEPZA,AN-1,SL,0/1/2/0,,,Bundle-Ether252,10.205.232.241/30,2405:B800:1:2000::47A/127,,PLDT Binakayan,PE-2,KAWS0016CIBE002,NL,0/7/0/6,,Bundle-Ether252,10.205.232.242/30,2405:B800:1:2000::47B/127,1710,,,,,,YES,,NO,,PHASE 1,,,,,,,
DAS00S39CICU001,PLDT FCIE,AN-1,SL,0/0/2/0,,,Bundle-Ether501,10.205.233.61/30,2405:B800:1:2000::4A0/127,,PLDT FCIE,DN-1,DAS00S39CICN001,SL,0/0/0/3,,Bundle-Ether501,10.205.233.62/30,2405:B800:1:2000::4A1/127,1315,YES,,,,,YES,,,,PHASE 1,,,,,,,
DAS00S39CICU001,PLDT FCIE,AN-1,SL,0/1/2/0,,,Bundle-Ether502,10.205.233.65/30,2405:B800:1:2000::4A2/127,,PLDT FCIE,DN-2,DAS00S39CICN002,SL,0/0/0/3,,Bundle-Ether501,10.205.233.66/30,2405:B800:1:2000::4A3/127,1315,YES,,,,,YES,,,,PHASE 1,,,,,,,
LBSS0059CICU001,PLDT Laguna (Los Banos),AN-1,SL,0/0/2/0,,,Bundle-Ether251,10.205.232.245/30,2405:B800:1:2000::47C/127,,PLDT Calamba,PE-1,CLAS3548CIBE001,SL,0/7/0/13,,Bundle-Ether253,10.205.232.246/30,2405:B800:1:2000::47D/127,1701,,,,,,YES,,,,PHASE 1,,,,,,,
LBSS0059CICU001,PLDT Laguna (Los Banos),AN-1,SL,0/1/2/0,,,Bundle-Ether252,10.205.232.249/30,2405:B800:1:2000::47E/127,,PLDT Calamba,PE-2,CLAS3548CIBE002,SL,0/7/0/14,,Bundle-Ether253,10.205.232.250/30,2405:B800:1:2000::47F/127,1701,,,,,,YES,,,,PHASE 1,,,,,,,
BNNPXLIICICU001,PLDT LIIP,AN-1,SL,0/0/2/0,,,Bundle-Ether251,10.205.232.253/30,2405:B800:1:2000::480/127,,PLDT Calamba,PE-1,CLAS3548CIBE001,SL,0/0/0/31,,Bundle-Ether254,10.205.232.254/30,2405:B800:1:2000::481/127,1701,,,,,,YES,,,no distacnce provided hence no SFP type,PHASE 1,,,,,,,
BNNPXLIICICU001,PLDT LIIP,AN-1,SL,0/1/2/0,,,Bundle-Ether252,10.205.233.1/30,2405:B800:1:2000::482/127,,PLDT Calamba,PE-2,CLAS3548CIBE002,SL,0/0/0/31,,Bundle-Ether254,10.205.233.2/30,2405:B800:1:2000::483/127,1701,,,,,,YES,,,no distacnce provided hence no SFP type,PHASE 1,,,,,,,
LIWS0800CICU001,PLDT Liliw,AN-1,SL,0/0/2/0,,,Bundle-Ether251,10.205.233.5/30,2405:B800:1:2000::484/127,,PLDT Calamba,PE-1,CLAS3548CIBE001,SL,0/7/0/9,,Bundle-Ether255,10.205.233.6/30,2405:B800:1:2000::485/127,1701,,,YES,,,YES,,,NCS 1K,PHASE 1,,,,,,,
LIWS0800CICU001,PLDT Liliw,AN-1,SL,0/1/2/0,,,Bundle-Ether252,10.205.233.9/30,2405:B800:1:2000::486/127,,PLDT Calamba,PE-2,CLAS3548CIBE002,SL,0/7/0/9,,Bundle-Ether255,10.205.233.10/30,2405:B800:1:2000::487/127,1701,,,YES,,,YES,,,NCS 1K,PHASE 1,,,,,,,
LIPS1300CICU001,PLDT Lipa,AN-1,SL,0/0/2/0,,,Bundle-Ether501,10.205.233.69/30,2405:B800:1:2000::4A4/127,,PLDT LIPA,DN-1,LIPS0014CICN001,SL,0/0/0/3,,Bundle-Ether501,10.205.233.70/30,2405:B800:1:2000::4A5/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
LIPS1300CICU001,PLDT Lipa,AN-1,SL,0/1/2/0,,,Bundle-Ether502,10.205.233.73/30,2405:B800:1:2000::4A6/127,,PLDT LIPA,DN-2,LIPS0014CICN002,SL,0/0/0/3,,Bundle-Ether501,10.205.233.74/30,2405:B800:1:2000::4A7/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
